ID,NAME,SEASON,AGE,TEAM,POS,G,GS,MIN,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,EFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Alaa Abdelnaby,1990-91,22,POR,PF,43,0,6.7,1.3,2.7,.474,0.0,0.0,,1.3,2.7,.474,.474,0.6,1.0,.568,0.6,1.4,2.1,0.3,0.1,0.3,0.5,0.9,3.1
1,Alaa Abdelnaby,1991-92,23,POR,PF,71,1,13.2,2.5,5.1,.493,0.0,0.0,,2.5,5.1,.493,.493,1.1,1.4,.752,1.1,2.5,3.7,0.4,0.4,0.2,0.9,1.9,6.1
1,Alaa Abdelnaby,1992-93,24,TOT,PF,75,52,17.5,3.3,6.3,.518,0.0,0.0,.000,3.3,6.3,.519,.518,1.2,1.5,.759,1.7,2.8,4.5,0.4,0.3,0.3,1.3,2.5,7.7
1,Alaa Abdelnaby,1992-93,24,MIL,PF,12,0,13.3,2.2,4.7,.464,0.0,0.1,.000,2.2,4.6,.473,.464,1.0,1.3,.750,1.0,2.1,3.1,0.8,0.5,0.3,1.1,2.0,5.3
1,Alaa Abdelnaby,1992-93,24,BOS,PF,63,52,18.3,3.5,6.6,.525,0.0,0.0,,3.5,6.6,.525,.525,1.2,1.6,.760,1.8,3.0,4.8,0.3,0.3,0.3,1.3,2.6,8.2
1,Alaa Abdelnaby,1993-94,25,BOS,PF,13,0,12.2,1.8,4.2,.436,0.0,0.0,,1.8,4.2,.436,.436,1.2,1.9,.640,0.9,2.6,3.5,0.2,0.2,0.2,1.3,1.5,4.9
1,Alaa Abdelnaby,1994-95,26,TOT,PF,54,0,9.4,2.2,4.3,.511,0.0,0.0,.000,2.2,4.2,.515,.511,0.4,0.6,.571,0.7,1.4,2.1,0.2,0.3,0.2,0.8,1.9,4.7
1,Alaa Abdelnaby,1994-95,26,SAC,PF,51,0,9.3,2.3,4.3,.532,0.0,0.0,.000,2.3,4.3,.537,.532,0.4,0.7,.571,0.7,1.4,2.1,0.3,0.3,0.2,0.8,2.0,5.0
1,Alaa Abdelnaby,1994-95,26,PHI,PF,3,0,10.0,0.3,3.7,.091,0.0,0.0,,0.3,3.7,.091,.091,0.0,0.0,,1.0,1.7,2.7,0.0,0.0,0.0,1.7,0.7,0.7
2,Zaid Abdul-Aziz,1968-69,22,TOT,C,49,,19.3,2.9,8.0,.369, , , , , , , ,1.4,2.3,.619,,,8.3,0.8,,,,2.3,7.3
2,Zaid Abdul-Aziz,1968-69,22,CIN,,20,,5.4,0.9,2.2,.419, , , , , , , ,0.1,0.4,.286,,,1.6,0.2,,,,0.9,1.9
2,Zaid Abdul-Aziz,1968-69,22,MIL,C,29,,28.9,4.3,12.0,.363, , , , , , , ,2.3,3.7,.642,,,13.0,1.1,,,,3.4,11.0
2,Zaid Abdul-Aziz,1969-70,23,MIL,PF,80,,20.5,3.0,6.8,.434, , , , , , , ,1.5,2.3,.643,,,7.5,0.8,,,,2.1,7.4
2,Zaid Abdul-Aziz,1970-71,24,SEA,C,61,,20.9,4.3,9.8,.441, , , , , , , ,2.3,3.1,.739,,,7.7,0.7,,,,1.9,10.9
2,Zaid Abdul-Aziz,1971-72,25,SEA,C,58,,30.7,5.6,12.9,.429, , , , , , , ,2.7,3.7,.720,,,11.3,2.1,,,,3.1,13.8
2,Zaid Abdul-Aziz,1972-73,26,HOU,C,48,,18.8,3.1,7.8,.397, , , , , , , ,2.5,3.4,.735,,,6.3,1.1,,,,2.3,8.7
2,Zaid Abdul-Aziz,1973-74,27,HOU,C,79,,31.1,4.3,9.3,.459, , , , , , , ,2.4,3.0,.804,3.3,8.4,11.7,2.1,1.0,1.3,,2.9,10.9
2,Zaid Abdul-Aziz,1974-75,28,HOU,C,65,,22.3,3.6,8.3,.437, , , , , , , ,2.4,3.1,.783,2.4,5.1,7.5,1.3,0.6,1.1,,2.0,9.7
2,Zaid Abdul-Aziz,1975-76,29,SEA,C,27,,8.3,1.3,2.8,.467, , , , , , , ,0.6,1.1,.552,1.1,1.7,2.8,0.6,0.3,0.6,,1.1,3.2
2,Zaid Abdul-Aziz,1976-77,30,BUF,C,22,,8.9,1.1,3.4,.338, , , , , , , ,1.5,2.0,.767,1.9,2.2,4.1,0.3,0.1,0.4,,1.0,3.8
2,Zaid Abdul-Aziz,1977-78,31,TOT,PF-C,16,,9.9,1.4,3.8,.383, , , , , , , ,1.1,1.4,.739,1.2,1.9,3.1,0.6,0.2,0.2,0.9,1.8,3.9
2,Zaid Abdul-Aziz,1977-78,31,BOS,C,2,,12.0,1.5,6.5,.231, , , , , , , ,1.0,1.5,.667,3.0,4.5,7.5,1.5,0.5,0.5,1.5,2.0,4.0
2,Zaid Abdul-Aziz,1977-78,31,HOU,PF,14,,9.6,1.4,3.4,.426, , , , , , , ,1.1,1.4,.750,0.9,1.6,2.5,0.5,0.1,0.1,0.8,1.8,3.9
3,Kareem Abdul-Jabbar*,1969-70,22,MIL,C,82,,43.1,11.4,22.1,.518,,,,11.4,22.1,.518,.518,5.9,9.1,.653,,,14.5,4.1,,,,3.5,28.8
3,Kareem Abdul-Jabbar*,1970-71,23,MIL,C,82,,40.1,13.0,22.5,.577,,,,13.0,22.5,.577,.577,5.7,8.3,.690,,,16.0,3.3,,,,3.2,31.7
3,Kareem Abdul-Jabbar*,1971-72,24,MIL,C,81,,44.2,14.3,24.9,.574,,,,14.3,24.9,.574,.574,6.2,9.0,.689,,,16.6,4.6,,,,2.9,34.8
3,Kareem Abdul-Jabbar*,1972-73,25,MIL,C,76,,42.8,12.9,23.3,.554,,,,12.9,23.3,.554,.554,4.3,6.1,.713,,,16.1,5.0,,,,2.7,30.2
3,Kareem Abdul-Jabbar*,1973-74,26,MIL,C,81,,43.8,11.7,21.7,.539,,,,11.7,21.7,.539,.539,3.6,5.2,.702,3.5,11.0,14.5,4.8,1.4,3.5,,2.9,27.0
3,Kareem Abdul-Jabbar*,1974-75,27,MIL,C,65,,42.3,12.5,24.4,.513,,,,12.5,24.4,.513,.513,5.0,6.6,.763,3.0,11.0,14.0,4.1,1.0,3.3,,3.2,30.0
3,Kareem Abdul-Jabbar*,1975-76,28,LAL,C,82,,41.2,11.1,21.1,.529,,,,11.1,21.1,.529,.529,5.5,7.8,.703,3.3,13.5,16.9,5.0,1.5,4.1,,3.6,27.7
3,Kareem Abdul-Jabbar*,1976-77,29,LAL,C,82,,36.8,10.8,18.7,.579,,,,10.8,18.7,.579,.579,4.6,6.5,.701,3.2,10.0,13.3,3.9,1.2,3.2,,3.2,26.2
3,Kareem Abdul-Jabbar*,1977-78,30,LAL,C,62,,36.5,10.7,19.4,.550,,,,10.7,19.4,.550,.550,4.4,5.6,.783,3.0,9.9,12.9,4.3,1.7,3.0,3.4,2.9,25.8
3,Kareem Abdul-Jabbar*,1978-79,31,LAL,C,80,,39.5,9.7,16.8,.577,,,,9.7,16.8,.577,.577,4.4,5.9,.736,2.6,10.2,12.8,5.4,1.0,4.0,3.5,2.9,23.8
3,Kareem Abdul-Jabbar*,1979-80,32,LAL,C,82,,38.3,10.2,16.9,.604,0.0,0.0,.000,10.2,16.9,.604,.604,4.4,5.8,.765,2.3,8.5,10.8,4.5,1.0,3.4,3.6,2.6,24.8
3,Kareem Abdul-Jabbar*,1980-81,33,LAL,C,80,,37.2,10.5,18.2,.574,0.0,0.0,.000,10.5,18.2,.574,.574,5.3,6.9,.766,2.5,7.8,10.3,3.4,0.7,2.9,3.1,3.1,26.2
3,Kareem Abdul-Jabbar*,1981-82,34,LAL,C,76,76,35.2,9.9,17.1,.579,0.0,0.0,.000,9.9,17.1,.580,.579,4.1,5.8,.706,2.3,6.4,8.7,3.0,0.8,2.7,3.0,2.9,23.9
3,Kareem Abdul-Jabbar*,1982-83,35,LAL,C,79,79,32.3,9.1,15.5,.588,0.0,0.0,.000,9.1,15.5,.589,.588,3.5,4.7,.749,2.1,5.4,7.5,2.5,0.8,2.2,2.5,2.8,21.8
3,Kareem Abdul-Jabbar*,1983-84,36,LAL,C,80,80,32.8,9.0,15.5,.578,0.0,0.0,.000,9.0,15.5,.579,.578,3.6,4.9,.723,2.1,5.2,7.3,2.6,0.7,1.8,2.8,2.6,21.5
3,Kareem Abdul-Jabbar*,1984-85,37,LAL,C,79,79,33.3,9.2,15.3,.599,0.0,0.0,.000,9.2,15.3,.600,.599,3.7,5.0,.732,2.1,5.8,7.9,3.2,0.8,2.1,2.5,3.0,22.0
3,Kareem Abdul-Jabbar*,1985-86,38,LAL,C,79,79,33.3,9.6,16.9,.564,0.0,0.0,.000,9.6,16.9,.565,.564,4.3,5.6,.765,1.7,4.4,6.1,3.5,0.8,1.6,2.6,3.1,23.4
3,Kareem Abdul-Jabbar*,1986-87,39,LAL,C,78,78,31.3,7.2,12.7,.564,0.0,0.0,.333,7.2,12.7,.565,.564,3.1,4.4,.714,1.9,4.8,6.7,2.6,0.6,1.2,2.4,3.1,17.5
3,Kareem Abdul-Jabbar*,1987-88,40,LAL,C,80,80,28.9,6.0,11.3,.532,0.0,0.0,.000,6.0,11.3,.532,.532,2.6,3.4,.762,1.5,4.5,6.0,1.7,0.6,1.2,2.0,2.7,14.6
3,Kareem Abdul-Jabbar*,1988-89,41,LAL,C,74,74,22.9,4.2,8.9,.475,0.0,0.0,.000,4.2,8.9,.477,.475,1.6,2.2,.739,1.4,3.1,4.5,1.0,0.5,1.1,1.3,2.6,10.1
4,Mahmoud Abdul-Rauf,1990-91,21,DEN,PG,67,19,22.5,6.2,15.1,.413,0.4,1.5,.240,5.9,13.6,.432,.425,1.3,1.5,.857,0.5,1.3,1.8,3.1,0.8,0.1,1.6,2.2,14.1
4,Mahmoud Abdul-Rauf,1991-92,22,DEN,PG,81,11,19.0,4.4,10.4,.421,0.4,1.2,.330,4.0,9.3,.433,.440,1.2,1.3,.870,0.3,1.1,1.4,2.4,0.5,0.0,1.4,1.6,10.3
4,Mahmoud Abdul-Rauf,1992-93,23,DEN,PG,81,81,33.5,7.8,17.4,.450,0.9,2.4,.355,7.0,14.9,.465,.475,2.7,2.9,.935,0.6,2.1,2.8,4.2,1.0,0.1,2.3,2.2,19.2
4,Mahmoud Abdul-Rauf,1993-94,24,DEN,PG,80,78,32.7,7.4,16.0,.460,0.5,1.7,.316,6.8,14.3,.476,.476,2.7,2.9,.956,0.3,1.8,2.1,4.5,1.0,0.1,1.9,1.9,18.0
4,Mahmoud Abdul-Rauf,1994-95,25,DEN,PG,73,43,28.5,6.5,13.8,.470,1.1,2.9,.386,5.3,10.8,.492,.511,1.9,2.1,.885,0.4,1.4,1.9,3.6,1.1,0.1,1.6,1.7,16.0
4,Mahmoud Abdul-Rauf,1995-96,26,DEN,PG,57,53,35.6,7.3,16.8,.434,2.1,5.4,.392,5.1,11.3,.454,.497,2.6,2.8,.930,0.5,2.0,2.4,6.8,1.1,0.1,2.0,2.1,19.2
4,Mahmoud Abdul-Rauf,1996-97,27,SAC,PG,75,51,28.4,5.5,12.3,.445,1.3,3.3,.382,4.2,9.0,.468,.496,1.5,1.8,.846,0.2,1.4,1.6,2.5,0.7,0.1,1.6,2.3,13.7
4,Mahmoud Abdul-Rauf,1997-98,28,SAC,PG,31,0,17.1,3.3,8.8,.377,0.2,1.0,.161,3.2,7.8,.405,.386,0.5,0.5,1.000,0.2,1.0,1.2,1.9,0.5,0.0,0.6,1.0,7.3
4,Mahmoud Abdul-Rauf,2000-01,31,VAN,PG,41,0,11.9,2.9,6.0,.488,0.1,0.3,.286,2.8,5.7,.500,.496,0.5,0.7,.759,0.1,0.5,0.6,1.9,0.2,0.0,0.6,1.2,6.5
5,Tariq Abdul-Wahad,1997-98,23,SAC,SG,59,16,16.3,2.4,6.1,.403,0.1,0.3,.211,2.4,5.7,.414,.409,1.4,2.1,.672,0.7,1.2,2.0,0.9,0.6,0.2,1.1,1.4,6.4
5,Tariq Abdul-Wahad,1998-99,24,SAC,SG,49,49,24.6,3.6,8.3,.435,0.1,0.4,.286,3.5,7.9,.443,.442,1.9,2.8,.691,1.5,2.3,3.8,1.0,1.0,0.3,1.4,2.5,9.3
5,Tariq Abdul-Wahad,1999-00,25,TOT,SG,61,56,25.9,4.5,10.6,.424,0.0,0.4,.130,4.4,10.2,.435,.426,2.4,3.2,.756,1.7,3.1,4.8,1.6,1.0,0.5,1.7,2.4,11.4
5,Tariq Abdul-Wahad,1999-00,25,ORL,SG,46,46,26.2,4.8,11.2,.433,0.0,0.5,.095,4.8,10.7,.447,.435,2.5,3.3,.762,1.7,3.5,5.2,1.6,1.2,0.3,1.9,2.5,12.2
5,Tariq Abdul-Wahad,1999-00,25,DEN,SG,15,10,24.9,3.4,8.7,.389,0.1,0.1,.500,3.3,8.6,.388,.393,2.1,2.8,.738,1.6,1.9,3.5,1.7,0.4,0.8,1.3,2.1,8.9
5,Tariq Abdul-Wahad,2000-01,26,DEN,SG,29,12,14.5,1.5,3.8,.387,0.1,0.3,.400,1.3,3.5,.386,.405,0.7,1.2,.583,0.5,1.6,2.0,0.8,0.5,0.4,1.2,1.9,3.8
5,Tariq Abdul-Wahad,2001-02,27,TOT,SG,24,12,18.4,2.3,6.1,.374,0.0,0.1,.500,2.3,6.0,.372,.378,1.0,1.4,.727,1.7,1.8,3.5,1.0,0.8,0.4,1.1,2.3,5.6
5,Tariq Abdul-Wahad,2001-02,27,DEN,SG,20,12,20.9,2.8,7.3,.379,0.1,0.1,.500,2.7,7.2,.378,.383,1.2,1.6,.750,2.0,2.0,3.9,1.1,0.9,0.5,1.2,2.6,6.8
5,Tariq Abdul-Wahad,2001-02,27,DAL,SG,4,0,6.0,0.0,0.5,.000,0.0,0.0,,0.0,0.5,.000,.000,0.0,0.3,.000,0.5,1.0,1.5,0.5,0.5,0.3,0.8,1.3,0.0
5,Tariq Abdul-Wahad,2002-03,28,DAL,SG,14,0,14.6,1.9,4.1,.466,0.0,0.1,.000,1.9,4.1,.474,.466,0.2,0.4,.500,1.0,1.9,2.9,1.5,0.4,0.2,0.5,1.9,4.1
6,Shareef Abdur-Rahim,1996-97,20,VAN,PF,80,71,35.0,6.9,15.2,.453,0.1,0.3,.259,6.8,14.8,.457,.456,4.8,6.5,.746,2.7,4.2,6.9,2.2,1.0,1.0,2.8,2.5,18.7
6,Shareef Abdur-Rahim,1997-98,21,VAN,SF,82,82,36.0,8.0,16.4,.485,0.3,0.6,.412,7.7,15.8,.488,.493,6.1,7.8,.784,2.8,4.3,7.1,2.6,1.1,0.9,3.1,2.5,22.3
6,Shareef Abdur-Rahim,1998-99,22,VAN,SF,50,50,40.4,7.7,17.9,.432,0.2,0.7,.306,7.5,17.1,.438,.438,7.4,8.8,.841,2.3,5.2,7.5,3.4,1.4,1.1,3.7,2.7,23.0
6,Shareef Abdur-Rahim,1999-00,23,VAN,SF,82,82,39.3,7.2,15.6,.465,0.4,1.2,.302,6.9,14.4,.478,.477,5.4,6.7,.809,2.7,7.4,10.1,3.3,1.1,1.1,3.0,3.0,20.3
6,Shareef Abdur-Rahim,2000-01,24,VAN,SF,81,81,40.0,7.5,15.8,.472,0.1,0.8,.188,7.3,15.0,.487,.477,5.5,6.6,.834,2.2,6.9,9.1,3.1,1.1,1.0,2.9,2.9,20.5
6,Shareef Abdur-Rahim,2001-02,25,ATL,PF,77,77,38.7,7.8,16.8,.461,0.3,0.9,.300,7.5,15.9,.470,.469,5.4,6.8,.801,2.6,6.5,9.0,3.1,1.3,1.1,3.2,2.8,21.2
6,Shareef Abdur-Rahim,2002-03,26,ATL,PF,81,81,38.1,7.0,14.6,.478,0.3,0.7,.350,6.7,13.9,.485,.487,5.6,6.7,.841,2.2,6.2,8.4,3.0,1.1,0.5,2.6,3.0,19.9
6,Shareef Abdur-Rahim,2003-04,27,TOT,PF,85,56,31.6,5.9,12.4,.475,0.1,0.4,.265,5.8,12.0,.482,.480,4.4,5.0,.869,2.2,5.3,7.5,2.0,0.8,0.4,2.2,2.6,16.3
6,Shareef Abdur-Rahim,2003-04,27,ATL,PF,53,53,36.9,7.2,14.9,.485,0.1,0.4,.217,7.1,14.5,.493,.488,5.5,6.3,.880,2.7,6.7,9.3,2.4,0.8,0.4,2.5,2.8,20.1
6,Shareef Abdur-Rahim,2003-04,27,POR,PF,32,3,22.8,3.7,8.3,.447,0.1,0.3,.364,3.6,7.9,.451,.455,2.5,3.0,.832,1.5,3.0,4.5,1.5,0.8,0.6,1.7,2.3,10.0
6,Shareef Abdur-Rahim,2004-05,28,POR,PF,54,49,34.6,6.2,12.4,.503,0.3,0.7,.385,6.0,11.7,.510,.514,4.1,4.7,.866,2.3,5.0,7.3,2.1,0.9,0.5,2.2,2.8,16.8
6,Shareef Abdur-Rahim,2005-06,29,SAC,PF,72,30,27.2,4.6,8.8,.525,0.1,0.3,.227,4.5,8.5,.536,.529,3.0,3.9,.784,1.5,3.5,5.0,2.1,0.7,0.6,1.5,3.2,12.3
6,Shareef Abdur-Rahim,2006-07,30,SAC,C,80,45,25.2,3.9,8.2,.474,0.0,0.3,.150,3.8,7.9,.484,.476,2.1,2.9,.726,1.5,3.5,5.0,1.4,0.7,0.5,1.5,3.0,9.9
6,Shareef Abdur-Rahim,2007-08,31,SAC,PF,6,0,8.5,0.5,2.3,.214,0.0,0.0,,0.5,2.3,.214,.214,0.7,0.7,1.000,1.0,0.7,1.7,0.7,0.2,0.0,0.2,1.5,1.7
7,Tom Abernethy,1976-77,22,LAL,SF,70,,19.7,2.4,5.0,.484,,,,2.4,5.0,.484,.484,1.4,1.9,.754,1.6,2.5,4.2,1.4,0.7,0.1,,1.7,6.3
7,Tom Abernethy,1977-78,23,LAL,SF,73,,18.0,2.8,5.5,.498,,,,2.8,5.5,.498,.498,1.2,1.5,.820,1.4,2.2,3.6,1.4,0.8,0.3,0.7,1.7,6.8
7,Tom Abernethy,1978-79,24,GSW,PF,70,,17.4,2.5,4.9,.515,,,,2.5,4.9,.515,.515,1.0,1.3,.745,1.1,2.0,3.1,1.1,0.6,0.2,0.5,1.9,6.0
7,Tom Abernethy,1979-80,25,GSW,PF,67,,18.2,2.3,4.7,.481,0.0,0.0,.000,2.3,4.7,.483,.481,0.8,1.2,.683,0.9,1.9,2.9,1.3,0.5,0.2,0.6,1.8,5.4
7,Tom Abernethy,1980-81,26,TOT,SF,39,,7.6,0.6,1.5,.424,0.0,0.0,.000,0.6,1.5,.431,.424,0.3,0.6,.591,0.5,0.7,1.2,0.5,0.2,0.1,0.2,0.9,1.6
7,Tom Abernethy,1980-81,26,GSW,SF,10,,3.9,0.1,0.3,.333,0.0,0.0,,0.1,0.3,.333,.333,0.2,0.3,.667,0.1,0.7,0.8,0.1,0.1,0.0,0.2,0.5,0.4
7,Tom Abernethy,1980-81,26,IND,SF,29,,8.9,0.8,1.9,.429,0.0,0.0,.000,0.8,1.9,.436,.429,0.4,0.7,.579,0.7,0.7,1.4,0.6,0.2,0.1,0.2,1.0,2.0
8,Forest Able,1956-57,24,SYR,,1,,1.0,0.0,2.0,.000, , , , , , , ,0.0,0.0,,,,1.0,1.0, , , ,1.0,0.0
9,John Abramovic,1946-47,27,PIT,,47,,,4.3,17.7,.242, , , , , , , ,2.6,3.8,.691,,,,0.7, , , ,3.4,11.2
9,John Abramovic,1947-48,28,TOT,,9,,,0.1,2.3,.048, , , , , , , ,0.4,0.8,.571,,,,0.2, , , ,1.1,0.7
9,John Abramovic,1947-48,28,STB,,4,,,0.3,2.5,.100, , , , , , , ,0.5,1.0,.500,,,,0.3, , , ,1.3,1.0
9,John Abramovic,1947-48,28,BLB,,5,,,0.0,2.2,.000, , , , , , , ,0.4,0.6,.667,,,,0.2, , , ,1.0,0.4
10,Alex Abrines,2016-17,23,OKC,SG,68,6,15.5,2.0,5.0,.393,1.4,3.6,.381,0.6,1.4,.426,.531,0.6,0.7,.898,0.3,1.0,1.3,0.6,0.5,0.1,0.5,1.7,6.0
10,Alex Abrines,2017-18,24,OKC,SG,75,8,15.1,1.5,3.9,.395,1.1,2.9,.380,0.4,0.9,.443,.540,0.5,0.6,.848,0.3,1.2,1.5,0.4,0.5,0.1,0.3,1.7,4.7
11,Alex Acker,2005-06,23,DET,SG,5,0,7.0,0.8,3.2,.250,0.2,1.0,.200,0.6,2.2,.273,.281,0.0,0.0,,0.2,0.8,1.0,0.8,0.2,0.0,0.8,0.8,1.8
11,Alex Acker,2008-09,26,TOT,SG,25,0,8.0,1.2,3.0,.395,0.3,0.8,.350,0.9,2.2,.411,.441,0.2,0.4,.500,0.3,0.6,1.0,0.5,0.2,0.2,0.3,0.4,2.9
11,Alex Acker,2008-09,26,DET,SG,7,0,2.9,0.6,1.6,.364,0.0,0.6,.000,0.6,1.0,.571,.364,0.1,0.3,.500,0.0,0.3,0.3,0.1,0.3,0.1,0.0,0.0,1.3
11,Alex Acker,2008-09,26,LAC,SG,18,0,9.9,1.4,3.6,.400,0.4,0.9,.438,1.1,2.7,.388,.454,0.2,0.4,.500,0.4,0.8,1.2,0.6,0.2,0.2,0.4,0.5,3.5
12,Don Ackerman,1953-54,23,NYK,PG,28,,7.9,0.5,2.3,.222, , , , , , , ,0.5,1.0,.536,,,0.5,0.8, , , ,1.5,1.5
13,Mark Acres,1987-88,25,BOS,C,79,5,14.6,1.4,2.6,.532,0.0,0.0,,1.4,2.6,.532,.532,0.9,1.4,.640,1.3,2.1,3.4,0.5,0.4,0.3,0.7,2.5,3.6
13,Mark Acres,1988-89,26,BOS,C,62,0,10.2,0.9,1.8,.482,0.0,0.0,1.000,0.9,1.8,.478,.487,0.4,0.8,.542,1.0,1.4,2.4,0.3,0.3,0.1,0.4,1.5,2.2
13,Mark Acres,1989-90,27,ORL,C,80,50,21.1,1.7,3.6,.484,0.0,0.1,.750,1.7,3.5,.480,.489,1.0,1.5,.692,1.9,3.5,5.4,0.8,0.5,0.3,0.9,3.1,4.5
13,Mark Acres,1990-91,28,ORL,C,68,0,19.3,1.6,3.1,.509,0.0,0.0,.333,1.6,3.1,.512,.512,1.0,1.5,.653,2.1,3.2,5.3,0.4,0.4,0.4,0.6,3.2,4.2
13,Mark Acres,1991-92,29,ORL,C,68,6,13.6,1.1,2.2,.517,0.0,0.0,.333,1.1,2.2,.520,.520,0.8,1.0,.761,1.4,2.3,3.7,0.3,0.4,0.2,0.5,2.1,3.1
13,Mark Acres,1992-93,30,TOT,C,18,7,14.9,1.4,2.7,.531,0.1,0.1,.500,1.4,2.6,.532,.541,0.6,0.9,.688,1.4,2.3,3.7,0.3,0.2,0.3,0.7,1.9,3.6
13,Mark Acres,1992-93,30,HOU,C,6,0,3.8,0.3,1.5,.222,0.2,0.3,.500,0.2,1.2,.143,.278,0.2,0.3,.500,0.3,0.7,1.0,0.0,0.0,0.0,0.3,0.3,1.0
13,Mark Acres,1992-93,30,WSB,C,12,7,20.5,2.0,3.3,.600,0.0,0.0,,2.0,3.3,.600,.600,0.8,1.2,.714,2.0,3.1,5.1,0.4,0.3,0.5,0.9,2.7,4.8
14,Bud Acton,1967-68,26,SDR,SF,23,,8.5,1.3,3.2,.392, , , , , , , ,0.8,1.3,.655,,,2.0,0.5, , , ,1.5,3.3
15,Quincy Acy,2012-13,22,TOR,PF,29,0,11.8,1.4,2.6,.560,0.0,0.1,.500,1.4,2.5,.562,.567,1.1,1.3,.816,1.0,1.6,2.7,0.4,0.4,0.5,0.6,1.8,4.0
15,Quincy Acy,2013-14,23,TOT,SF,63,0,13.4,1.0,2.2,.468,0.1,0.2,.267,1.0,2.0,.492,.482,0.6,0.8,.660,1.1,2.3,3.4,0.4,0.4,0.4,0.5,1.9,2.7
15,Quincy Acy,2013-14,23,TOR,SF,7,0,8.7,0.9,2.0,.429,0.3,0.7,.400,0.6,1.3,.444,.500,0.7,1.1,.625,0.7,1.4,2.1,0.6,0.6,0.4,0.3,1.1,2.7
15,Quincy Acy,2013-14,23,SAC,SF,56,0,14.0,1.1,2.3,.472,0.0,0.2,.200,1.0,2.1,.496,.480,0.5,0.8,.667,1.2,2.4,3.6,0.4,0.3,0.4,0.5,2.0,2.7
15,Quincy Acy,2014-15,24,NYK,PF,68,22,18.9,2.2,4.9,.459,0.3,0.9,.300,2.0,4.0,.494,.486,1.1,1.4,.784,1.2,3.3,4.4,1.0,0.4,0.3,0.9,2.2,5.9
15,Quincy Acy,2015-16,25,SAC,PF,59,29,14.8,2.0,3.6,.556,0.3,0.8,.388,1.7,2.8,.606,.600,0.8,1.2,.735,1.1,2.1,3.2,0.5,0.5,0.4,0.5,1.7,5.2
15,Quincy Acy,2016-17,26,TOT,PF,38,1,14.7,1.8,4.5,.412,1.0,2.4,.411,0.9,2.1,.413,.521,1.2,1.6,.750,0.5,2.5,3.0,0.5,0.4,0.4,0.6,1.8,5.8
15,Quincy Acy,2016-17,26,DAL,PF,6,0,8.0,0.8,2.8,.294,0.2,1.2,.143,0.7,1.7,.400,.324,0.3,0.5,.667,0.3,1.0,1.3,0.0,0.0,0.0,0.3,1.5,2.2
15,Quincy Acy,2016-17,26,BRK,PF,32,1,15.9,2.0,4.8,.425,1.1,2.6,.434,0.9,2.2,.414,.542,1.3,1.8,.754,0.6,2.8,3.3,0.6,0.4,0.5,0.6,1.8,6.5
15,Quincy Acy,2017-18,27,BRK,PF,70,8,19.4,1.9,5.2,.356,1.5,4.2,.349,0.4,1.0,.384,.496,0.7,0.9,.817,0.6,3.1,3.7,0.8,0.5,0.4,0.9,2.1,5.9
16,Alvan Adams,1975-76,21,PHO,C,80,,33.2,7.9,16.8,.469,,,,7.9,16.8,.469,.469,3.3,4.4,.735,2.7,6.4,9.1,5.6,1.5,1.5,,3.4,19.0
16,Alvan Adams,1976-77,22,PHO,C,72,,31.6,7.3,15.3,.474,,,,7.3,15.3,.474,.474,3.5,4.6,.754,2.5,6.6,9.1,4.5,1.3,1.2,,3.6,18.0
16,Alvan Adams,1977-78,23,PHO,C,70,,27.3,6.2,12.8,.485,,,,6.2,12.8,.485,.485,3.1,4.2,.730,2.3,5.8,8.1,3.2,1.2,0.9,3.3,3.5,15.5
16,Alvan Adams,1978-79,24,PHO,C,77,,30.7,7.4,13.9,.530,,,,7.4,13.9,.530,.530,3.0,3.8,.799,2.9,6.3,9.2,4.7,1.4,0.8,3.6,3.2,17.8
16,Alvan Adams,1979-80,25,PHO,C,75,,28.9,6.2,11.7,.531,0.0,0.0,.000,6.2,11.6,.533,.531,2.5,3.1,.797,2.1,6.0,8.1,4.3,1.4,0.7,2.9,3.2,14.9
16,Alvan Adams,1980-81,26,PHO,C,75,,27.4,6.1,11.6,.526,0.0,0.0,,6.1,11.6,.526,.526,2.7,3.5,.768,2.1,5.2,7.3,4.6,1.4,0.9,3.0,3.0,14.9
16,Alvan Adams,1981-82,27,PHO,C,79,75,30.3,6.4,13.0,.494,0.0,0.0,.000,6.4,13.0,.494,.494,2.3,2.9,.781,1.7,5.7,7.4,4.5,1.4,1.0,2.5,3.4,15.1
16,Alvan Adams,1982-83,28,PHO,C,80,75,30.6,6.0,12.3,.486,0.0,0.0,.333,6.0,12.2,.487,.487,2.3,2.7,.829,2.0,4.8,6.9,4.7,1.4,0.9,3.0,3.6,14.2
16,Alvan Adams,1983-84,29,PHO,C,70,13,20.7,3.8,8.3,.462,0.0,0.1,.000,3.8,8.3,.465,.462,1.9,2.3,.825,1.7,2.9,4.6,3.1,1.0,0.4,1.7,2.8,9.6
16,Alvan Adams,1984-85,30,PHO,PF,82,69,26.0,5.8,11.2,.520,0.0,0.0,,5.8,11.2,.520,.520,3.0,3.5,.883,1.9,4.2,6.1,3.8,1.4,0.6,2.4,3.1,14.7
